CPT	VNO	0.978438
CPT	WRE	0.979420
CPT	WXH	0.977899
CPV	AMC	0.974498
CPV	BDWGP.PK	1.073045
CPV	BOY	0.982658
CPV	CBL	0.983717
CPV	CEI	0.977910
CPV	CLP	0.984723
CPV	CNT	0.980687
CPV	CPT	0.973979
CPV	EOP	0.972068
CPV	HMT	0.976115
CPV	LXP	0.973769
CPV	PNP	0.979925
CPV	TCR	0.981361
CPV	TCT	0.971887
CRDB	BYD	-0.955017
CRDB	CMX	-0.953062
CRDB	FSH	-0.967092
CRDB	TMK	-0.957741
CRE	AMB	0.987872
CRE	AMC	1.014479
CRE	AML	0.989177
CRE	ARE	0.970777
CRE	ARI	0.991471
CRE	AVB	0.971606
CRE	BDN	0.991377
CRE	BDWGP.PK	1.068227
CRE	BED	0.986008
CRE	BFS	0.971935
CRE	BXP	0.984757
CRE	CBL	0.978767
CRE	CEI	0.973237
CRE	CLI	0.993367
CRE	CLP	0.980903
CRE	CMM	0.972350
CRE	CNT	0.986078
CRE	CPG	0.974974
CRE	CPT	0.978345
CRE	EOP	0.975445
CRE	EPR	0.972403
CRE	EQY	0.991837
CRE	FR	0.986834
CRE	FRT	0.983881
CRE	GBP	0.987357
CRE	HOT	0.983800
CRE	HPT	0.971528
CRE	HRP	0.985909
CRE	HTG	0.989445
CRE	LRY	0.970922
CRE	LXP	0.986891
CRE	MAA	0.989628
CRE	MFA	0.976288
CRE	O	0.995126
CRE	PNP	0.978984
CRE	PSA	0.980747
CRE	PSB	0.982332
CRE	RYN	0.978024
CRE	SFI	0.992601
CRE	SIZ	0.991096
CRE	SKT	0.983198
CRE	SSS	0.979258
CRE	SUI	0.990598
CRE	TCO	0.979392
CRE	TCT	0.989866
CRE	TMA	0.991987
CRE	UBA	1.001592
CRE	UDR	0.975853
CRE	UHT	0.983133
CRE	VNO	0.986159
CRE	WRE	0.983370
CRL	AWE	0.974571
CRL	LTR	0.973293
CRR	IGI	0.975733
CRR	SUN	0.975830
CRR	TEX	0.971294
CRR	VLO	0.971068
CUZ	AMB	0.978792
CUZ	AMC	1.001076
CUZ	AML	0.984823
CUZ	ARE	0.973803
CUZ	ARI	0.986003
CUZ	BDN	0.986843
CUZ	BDWGP.PK	1.089060
CUZ	BED	0.984187
CUZ	BFS	0.989807
CUZ	BOY	0.978873
CUZ	BRE	0.980133
CUZ	BXP	0.972462
CUZ	CBL	0.990797
CUZ	CEI	0.977165
CUZ	CLI	0.987266
CUZ	CLP	0.993903
CUZ	CMM	0.979661
CUZ	CNT	0.988880
CUZ	CPT	0.990304
CUZ	CPV	0.978476
CUZ	CRE	0.985273
CUZ	EOP	0.985098
CUZ	EQR	0.974543
CUZ	EQY	0.981264
CUZ	ESS	0.982604
CUZ	GBP	0.990446
CUZ	HME	0.982749
CUZ	HPT	0.972598
CUZ	HRP	0.972312
CUZ	HTB	0.986754
CUZ	HTG	0.987649
CUZ	LXP	0.989540
CUZ	MAA	0.984271
CUZ	MFA	0.977421
CUZ	MSW	0.977917
CUZ	O	0.986777
CUZ	PNP	0.983016
CUZ	PPS	0.977171
CUZ	PSA	0.978984
CUZ	PSB	0.976407
CUZ	SFI	0.987943
CUZ	SIZ	0.985809
CUZ	SKT	0.988985
CUZ	SMT	0.970397
CUZ	SSS	0.972198
CUZ	SUI	0.987820
CUZ	TCR	0.987745
CUZ	TCT	0.990173
CUZ	TMA	0.979387
CUZ	UBA	0.987692
CUZ	UDR	0.989877
CUZ	UHT	0.983014
CUZ	VNO	0.984237
CUZ	WRE	0.988579
CUZ	WXH	0.977821
CVH	HOFT	0.977537
CVX	COP	0.982020
CVX	OXY	0.974055
CVX	UIL	0.978835
CWN	CLE	0.975417
CWTR	BSH	-0.952317
CWTR	CMX	0.974431
CWTR	CRDB	-0.964135
CWTR	RKY	0.973744
CWTR	TMK	0.971858
CWTR	UNFI	0.971540
CXR	ETM	0.971832
CXW	WSO	0.973703
DAL	AET	-0.953097
DAL	HLR	-0.956524
DAL	MCO	-0.953513
DAL	SJM	-0.954532
DAL	TMK	-0.950142
DAL	WCC	-0.952982
DDR	AEC	0.986543
DDR	AHR	0.986634
DDR	AKR	0.975677
DDR	AMB	0.971207
DDR	BXP	0.981653
DDR	CPG	0.983081
DDR	EPR	0.989652
DDR	FR	0.984336
DDR	FRT	0.985260
DDR	GRT	0.990105
DDR	HPT	0.972668
DDR	HRP	0.980276
DDR	LHO	0.982993
DDR	LRY	0.988562
DDR	LTC	0.983231
DDR	MAA	0.970917
DDR	MAC	0.993639
DDR	MLS	0.993947
DDR	NHI	0.987787
DDR	PP	0.977067
DDR	RA	0.985160
DDR	RAS	0.975143
DDR	REG	0.985644
DDR	SLG	0.991024
DDR	SNH	0.976680
DDR	SPG	0.993299
DDR	SSS	0.982752
DDR	TCO	0.980960
DDR	TMA	0.971993
DL	BBR	0.974779
DNB	RCI	0.970569
DO	BER	0.971696
DO	BJS	0.986184
DO	LTR	0.978343
DRE	AMC	0.977048
DRE	BDWGP.PK	1.035618
DRE	KTR	0.983978
DRE	UBA	0.970717
DRYR	AET	0.977801
DRYR	FOB	-0.958791
DRYR	LTBG	-0.963385
DRYR	MCO	0.973528
DRYR	MCRI	0.973323
DRYR	MWY	0.970129
DRYR	VTS	0.972693
DRYR	WIRE	0.973215
DVI	CBNC.PK	1.000071
DVI	CMH	1.000036
DVI	WIX	-1.000018
DYII	SATH	-0.954187
DYN	ITWO.PK	0.977420
EDMC	CLE	0.974656
EDMC	CWN	0.975944
EFDS	BKMU	-0.964045
EFDS	GHVI	0.980721
EGP	ARE	0.970791
EGP	BDWGP.PK	1.028587
EIX	SGY	0.974992
EL	BC	0.971206
EL	ONE	0.970841
EL	WLP	0.978090
ELRC	PCO	-0.951896
ENN	BDWGP.PK	1.056468
ENN	CMM	0.976114
ENN	UMH	0.984231
EOP	AMC	1.004497
EOP	AML	0.982477
EOP	ANH	0.979580
EOP	ARI	0.977719
EOP	BDWGP.PK	1.101243
EOP	CMM	0.993490
EOP	HME	0.992342
EOP	HTB	0.992994
EOP	HTG	0.983804
EOP	O	0.976878
EOP	SFI	0.983017
EOP	SIZ	0.977054
EOP	SMT	0.980058
EOP	UBA	0.977061
EPR	AEC	0.973106
EPR	AHR	0.979730
EPR	AKR	0.972345
EPR	AMB	0.983391
EPR	AMC	0.980409
EPR	ARE	0.972440
EPR	ARI	0.970446
EPR	BDWGP.PK	1.002164
EPR	HPT	0.986097
EPR	HRP	0.988604
EPR	LHO	0.976398
EPR	LRY	0.989242
EPR	O	0.971529
EPR	SKT	0.977411
EPR	SLG	0.988139
EPR	SNH	0.981555
EPR	SPG	0.986109
EPR	SSS	0.994047
EPR	UBA	0.981123
EPR	VNO	0.983871
EQR	AMC	0.989546
EQR	AML	0.978765
EQR	ANH	0.986415
EQR	ANL	0.973637
EQR	BDWGP.PK	1.100901
EQR	CMM	1.000664
EQR	EOP	0.989746
EQR	HME	0.996905
